post_id,platform,account_name,account_type,source_category,source_url,published_at,post_text,translated_text_bm,language_detected,constituency,dun_code,district,party_mentioned,candidate_mentioned,issue_cluster,sentiment,sentiment_score,emotion,likes,comments,shares,views,engagement_total,stance_dap,stance_mca,stance_pn,stance_bn,ethnic_sensitive_flag,religion_sensitive_flag,misinformation_flag,risk_level,state,crawl_community,query_id,jenis_suara,weight_analisis,crawl_pipeline,engagement_rate
NS-519a3650fdf660cd,news,post,Media,Public User,https://www.utusan.com.my/gaya/hiburan/2026/07/muay-thai-aktiviti-yang-sihat-jaa-suzuran/?utm_source=rss&utm_medium=rss&utm_campaign=muay-thai-aktiviti-yang-sihat-jaa-suzuran,2026-07-05 09:00:52,"Muay Thai aktiviti yang sihat  – Jaa Suzuran. Ramai mengenali Jaa Suzuran sebagai seorang pelakon dan penyampai radio yang berbakat dan bersahaja. Namun, tidak ramai mengetahui dalam kesibukan menjadi seorang penghibur, dia menyimpan minat mendalam terhadap dunia sukan tempur, khususnya Muay Thai. Minat itulah yang mendorong Jaa atau Mohammad Faizal Ahmad tampil menggerakkan Fury Championship, sebuah kejohanan sukan tempur yang bukan sahaja menjadi ... Read more
The post Muay Thai aktiviti yang sihat  &#8211; Jaa Suzuran appeared first on Utusan Malaysia.",,en,Seremban,NS-N21,Seremban,,,DAP Performance,positive,0.996727669239044,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-092c30833a17ac37,news,post,Media,Public User,https://www.utusan.com.my/nasional/2026/07/elak-anemia-kurang-zat-besi-jika-mahu-anak-sihat/?utm_source=rss&utm_medium=rss&utm_campaign=elak-anemia-kurang-zat-besi-jika-mahu-anak-sihat,2026-07-05 09:00:47,"Elak anemia kurang zat besi jika mahu anak sihat. Setiap ibu bapa pasti risau apabila anak menunjukkan pencapaian kurang memberangsangkan terutama dalam bidang akademik dan lebih membimbangkan, anak sering jatuh sakit seperti kerap demam. Hakikatnya, ramai ibu bapa tidak menyedari anak ini berkemungkinan mengalami kekurangan sel darah merah akibat kekurangan zat besi yang dikenali sebagai Anemia Kekurangan Zat Besi (IDA). Kanak-kanak yang mengalami IDA ... Read more
The post Elak anemia kurang zat besi jika mahu anak sihat appeared first on Utusan Malaysia.",,en,Seremban,NS-N21,Seremban,,,PAS Factor,positive,0.9787116289138792,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-2073429091131461835,x,comment,Media,Public User,nan,2026-07-04 15:29:52,@harakakdailyHD lepas tu kau nak bersubahat dengan penyamun tu? Haji bodoh. Matlamat tidak sekali akan menghalal kan cara.,,ms,Seremban,NS-N21,Seremban,,,PAS Factor,negative,0.0004976749420165,neutral,0,0,0,0.0,0,,,,,False,False,False,Medium,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-2073370049780629862,x,comment,Media,Public User,nan,2026-07-04 11:35:15,@harakakdailyHD Shhhhh. 🤐 https://t.co/lEv3Wvgfnp,,ms,Seremban,NS-N21,Seremban,,,Other,neutral,0.5,neutral,4,0,1,0.0,5,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-2073501442703560876,x,comment,Media,Public User,nan,2026-07-04 20:17:22,@harakakdailyHD https://t.co/aFkcFXoIui,,ms,Seremban,NS-N21,Seremban,,,Other,neutral,0.5,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-2073387989510885492,x,comment,Media,Public User,nan,2026-07-04 12:46:33,@harakakdailyHD Anak kecil main api..,,ms,Seremban,NS-N21,Seremban,,,Other,neutral,0.5,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-2073533825108578413,x,comment,Media,Public User,nan,2026-07-04 22:26:02,@harakakdailyHD Bunch of ….,,ms,Seremban,NS-N21,Seremban,,,Other,negative,0.080587363243103,neutral,0,0,0,0.0,0,,,,,False,False,False,Medium,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-2071806942876741645,x,post,Media,Public User,https://x.com/firasxy3/status/2071806942876741645,2026-06-30 04:04:02,YBrs Dr Shawn Loh Sheng Nian: Pusat Khidmat Non-Muslim PAS Selangor Jadi... https://t.co/2Xil7Zs8dj via @YouTube,,ms,Seremban,NS-N21,Seremban,,,PAS Factor,neutral,0.5,neutral,0,0,0,11.0,0,,,,,False,True,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
JHR-cc6537c24dc2962b,news,post,Media,Public User,https://www.malaymail.com/news/malaysia/2026/07/04/anwar-defends-pakatans-johor-push-this-is-about-helping-the-people/226342,2026-07-04 09:45:20,"Anwar defends Pakatan’s Johor push: ‘This is about helping the people’. KULAI, July 4 &mdash; Prime Minister Datuk Seri Anwar Ibrahim emphasised that the visit by Pakatan Harapan&rsquo;s (PH)...",,en,Kulai,JHR-N50,Kulai,,,Other,neutral,0.5,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Johor,,,,,harakat_issue_20260705,0.0
NS-79722883eb8ba41c,news,post,Media,Public User,https://www.malaymail.com/news/malaysia/2026/07/04/two-rallies-in-kota-kinabalu-split-over-corruption-claims-and-support-for-cm-hajiji/226341,2026-07-04 09:32:02,"Two rallies in Kota Kinabalu split over corruption claims and support for CM Hajiji. &nbsp;&nbsp;KOTA KINABALU, July 4 &mdash; Two separate marches took place in the state capital today, with one led by st...",,en,Seremban,NS-N21,Seremban,,,Other,neutral,0.5,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-7934b9f311d2aa63,news,post,Media,Public User,https://www.theborneopost.com/2026/07/05/over-1100-mbks-hawkers-to-benefit-from-50-pct-bkss-rental-reduction/,2026-07-05 02:55:32,"Over 1,100 MBKS hawkers to benefit from 50 pct BKSS rental reduction. KUCHING (July 5): An estimated 1,124 hawkers under the jurisdiction of Kuching South City Council are benefitting from the 50 per cent rental reduction under the Sarawakku Sayang Special Assistance (BKSS), said Dato Wee Hong Seng. The Kuching South Mayor said those eligible for the assistance who had already settled their rents in advance will [...]
The post Over 1,100 MBKS hawkers to benefit from 50 pct BKSS rental reduction appeared first on Borneo Post Online.",,en,Seremban,NS-N21,Seremban,,,Other,neutral,0.5,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-3dbc6d0605b7cecd,news,post,Media,Public User,https://www.theborneopost.com/2026/07/05/miro-urges-bga-to-become-dynamic-platform-for-bidayuh-professionals/,2026-07-05 02:22:21,"Miro urges BGA to become dynamic platform for Bidayuh professionals. KUCHING (July 5): The Sarawak Bidayuh Graduates Association (BGA) should evolve into a dynamic platform for networking, mentorship, leadership development, community service and professional collaboration. In supporting this vision, Serembu assemblyman Dato Miro Simuh said senior professionals should mentor young graduates, while successful entrepreneurs could guide aspiring business owners. &#8220;Together, we can build a stronger [...]
The post Miro urges BGA to become dynamic platform for Bidayuh professionals appeared first on Borneo Post Online.",,en,Seremban,NS-N21,Seremban,,,Other,neutral,0.5,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-039ca0f6167439ed,news,post,Media,Public User,https://www.theborneopost.com/2026/07/05/climate-change-posing-growing-challenge-to-food-safety-in-sarawak-says-health-director/,2026-07-05 02:00:50,"Climate change posing growing challenge to food safety in Sarawak, says health director. KUCHING (July 5): Climate change is posing a growing challenge to food safety in Sarawak, prompting the Ministry of Health (MOH) to strengthen oversight of food premises and expand monitoring of home-based food businesses. Sarawak Health director Dr Veronica Lugah said changing climate conditions have heightened food safety risks by creating an environment that allows [...]
The post Climate change posing growing challenge to food safety in Sarawak, says health director appeared first on Borneo Post Online.",,en,Seremban,NS-N21,Seremban,,,Other,neutral,0.5,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-2c2d939754fab0a8,news,post,Media,Public User,https://www.theborneopost.com/2026/07/05/free-anti-rabies-shots-dog-licensing-at-dewan-masyarakat-mbks-this-july-11/,2026-07-05 01:36:10,"Free anti-rabies shots, dog licensing at Dewan Masyarakat MBKS this July 11. KUCHING (July 5): A mass anti-rabies vaccination campaign will be held at the Dewan Masyarakat MBKS here on July 11 to enhance prevention of the deadly disease among the community. Kuching South Mayor Dato Wee Hong Seng said the campaign will also offer services such as dog licensing, microchipping and neutering. &#8220;The forthcoming campaign, from [...]
The post Free anti-rabies shots, dog licensing at Dewan Masyarakat MBKS this July 11 appeared first on Borneo Post Online.",,en,Seremban,NS-N21,Seremban,,,Other,neutral,0.5,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
JHR-0002a941fcd3bb57,news,post,Media,Public User,https://www.malaysiakini.com/news/778777,2026-07-03 06:26:35,"Harapan unveils Johor polls manifesto with healthcare, jobs, housing pledges. JOHOR POLLS | It targets higher wages, childcare, AI training, faster border crossings.",,ms,Johor Bahru,JHR-N48,Johor Bahru,,,Housing,neutral,0.5,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Johor,,,,,harakat_issue_20260705,0.0
JHR-d496eb623670af6f,news,post,Media,Public User,https://www.malaysiakini.com/news/778776,2026-07-03 06:07:57,"SNAPSHOT | Maszlee dodges Johor MB candidate poser; new hospital to be built in Nilai. What's going on in the news today, with updates at 9am, 2pm, 6pm, and 9pm.",,en,Johor Bahru,JHR-N48,Johor Bahru,,,Candidate Performance,neutral,0.5,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Johor,,,,,harakat_issue_20260705,0.0
NS-35be093028048dba,news,post,Media,Public User,https://www.freemalaysiatoday.com/category/world/2026/07/05/xi-says-ready-to-work-with-kim-for-stable-china-north-korea-ties,2026-07-05 01:32:39,"Xi says ready to work with Kim for ‘stable’ China-North Korea ties. The exchange follows Xi Jinping’s rare North Korea visit last month, where he and Kim Jong Un pledged closer ties amid rising regional tensions.",,en,Seremban,NS-N21,Seremban,,,Other,neutral,0.5,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-db4204d0ca7dae79,news,post,Media,Public User,https://www.freemalaysiatoday.com/category/leisure/2026/07/05/even-if-you-view-bees-as-a-threat-dont-burn-their-hives,2026-07-05 01:30:01,"‘Even if you view bees as a threat, don’t burn their hives’. Bee relocation expert Syafiq Jazli Hasikin hopes more people will choose to move colonies instead of destroy them.",,ms,Seremban,NS-N21,Seremban,,,Other,neutral,0.5,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-24542e281e2a5245,news,post,Media,Public User,https://www.freemalaysiatoday.com/category/nation/2026/07/05/redesign-roads-for-free-flow-toll-system-says-expert,2026-07-05 01:15:25,"Redesign roads for free-flow toll system, says expert. Wan Agyl Wan Hassan says removing barriers without fixing the road geometry may simply preserve old bottlenecks in a new form.",,en,Seremban,NS-N21,Seremban,,,Other,neutral,0.5,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-cc7ce905ad1ae5b1,news,post,Media,Public User,https://themalaysianreserve.com/2026/07/05/very-dangerous-super-typhoon-nears-us-pacific-islands/,2026-07-05 09:07:08,"‘Very dangerous’ super typhoon nears US Pacific islands. Waves hit the coastline at a beach ahead of the arrival of the forecasted Super Typhoon Bavi in Guam (Photo by Yuichi YAMAZAKI / AFP) 

UNITED STATES – People in Guam and the Northern Marianas moved to emergency evacuation centers and&#160;made last-minute preparations on Sunday, hours before a &#8220;super typhoon&#8221; was projected to bulldoze through the US Pacific territories. Super Typhoon Bavi was forecast to roar westwards over the area at around 10:00 Monday (0000 GMT) with winds of 260 [&#8230;]
The post &#8216;Very dangerous&#8217; super typhoon nears US Pacific islands appeared first on The Malaysian Reserve.",,en,Seremban,NS-N21,Seremban,,,Other,negative,0.1204236209392547,neutral,0,0,0,0.0,0,,,,,False,False,False,Medium,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-d28d73a9160468dd,news,post,Media,Public User,https://themalaysianreserve.com/2026/07/05/mbappe-says-france-happy-to-get-hands-dirty-after-world-cup-win/,2026-07-05 09:03:49,"Mbappe says France happy ‘to get hands dirty’ after World Cup win. France captain Kylian Mbappe said his side were happy to do whatever it takes to advance in the World Cup  (Photo by CHARLY TRIBALLEAU / AFP)

PHILADELPHIA (United States) –&#160;France captain Kylian Mbappe said his side were happy to do whatever it takes to advance in the World Cup after they battled through a bad-tempered last-16 tie with Paraguay to win 1-0 on Saturday. Mbappe scored the winner from the spot in the 70th minute to bring his tally for the [&#8230;]
The post Mbappe says France happy &#8216;to get hands dirty&#8217; after World Cup win appeared first on The Malaysian Reserve.",,en,Seremban,NS-N21,Seremban,,,Other,positive,0.9072143256664276,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-1d7734c4e4d6d621,news,post,Media,Public User,https://themalaysianreserve.com/2026/07/05/negeri-sembilan-polls-bn-may-not-retain-approach-in-traditional-seats-mohamad/,2026-07-05 08:58:11,"Negeri Sembilan polls: BN may not retain approach in traditional seats – Mohamad. (TMR/ FILE PIC)

SEREMBAN &#8212; Barisan Nasional (BN) is likely to make changes to not retain the &#8216;traditional seats&#8217; in the division of constituencies contested by the party in the 16th Negeri Sembilan state election. BN deputy chairman Datuk Seri Mohamad Hasan said the move was due to the composition of voters in most constituencies which has changed [&#8230;]
The post Negeri Sembilan polls: BN may not retain approach in traditional seats – Mohamad appeared first on The Malaysian Reserve.",,en,Seremban,NS-N21,Seremban,,,Housing,negative,0.1255459517240524,neutral,0,0,0,0.0,0,,,,,False,False,False,Medium,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-b44c1b3d10e8e7ec,news,post,Media,Public User,https://themalaysianreserve.com/2026/07/05/mardi-about-25000-ms88-hybrid-durian-trees-planted-so-far/,2026-07-05 08:52:48,"MARDI: About 25,000 MS88 hybrid durian trees planted so far. (Pic credit: MEDIA MULIA)

KUALA KANGSAR &#8212; The Malaysian Agricultural Research and Development Institute (MARDI) has planted about 25,000 trees of the MARDI Super 88 (MS88) hybrid durian nationwide to date. Its&#160;director-general Datuk Dr Mohamad Zabawi Abdul Ghani said the planting covers about 242 hectares, mainly in Selangor and the east coast states. “The MS88 is one of three [&#8230;]
The post MARDI: About 25,000 MS88 hybrid durian trees planted so far appeared first on The Malaysian Reserve.",,en,Seremban,NS-N21,Seremban,,,Other,neutral,0.5,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-fd92dd144a914261,news,post,Media,Public User,https://www.bharian.com.my/berita/nasional/2026/07/1582969/prn-negeri-sembilan-bn-mungkin-tidak-kekalkan-kerusi-tradisi-mohamad,2026-07-05 14:01:27,PRN Negeri Sembilan: BN mungkin tidak kekalkan kerusi tradisi - Mohamad Hassan. SEREMBAN: Barisan Nasional (BN) berkemungkinan melakukan perubahan daripada segi kedudukan kerusi Dewan Undangan Negeri (DUN) tradisi yang akan ditandingi parti itu pada Pilihan Raya Negeri (PRN) Negeri Sembilan pada 1 Ogos ini.,,ms,Seremban,NS-N21,Seremban,,,Other,positive,0.9886727809906004,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-2b445335b8ae8053,news,post,Media,Public User,https://www.bharian.com.my/berita/nasional/2026/07/1582963/penuntut-antarabangsa-tidak-rampas-tempat-pelajar-tempatan-di-ipta,2026-07-05 13:37:07,"Penuntut antarabangsa tidak 'rampas' tempat pelajar tempatan di IPTA, UA. KUALA LUMPUR: Jumlah pelajar antarabangsa di institusi pengajian tinggi (IPT) awam serta swasta dan Universiti Awam (UA) tidak menjejaskan peluang kepada penuntut tempatan.",,ms,Seremban,NS-N21,Seremban,,,PAS Factor,negative,0.0013370811939239,neutral,0,0,0,0.0,0,,,,,False,False,False,Medium,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
JHR-633815bfd5449906,news,post,Media,Public User,https://www.bharian.com.my/berita/nasional/2026/07/1582961/hujan-lebat-ribut-petir-dan-angin-kencang-di-beberapa-daerah-di,2026-07-05 13:28:20,"Hujan lebat, ribut petir dan angin kencang di beberapa daerah di Johor petang ini. KUALA LUMPUR: Jabatan Meteorologi Malaysia (METMalaysia) mengeluarkan amaran ribut petir, hujan lebat dan angin kencang di beberapa daerah di Johor hingga jam 2 petang, hari ini.",,ms,Johor Bahru,JHR-N48,Johor Bahru,,,Other,negative,0.0682370245456695,neutral,0,0,0,0.0,0,,,,,False,False,False,Medium,Johor,,,,,harakat_issue_20260705,0.0
NS-cb1bf5daf0fa0c7e,news,post,Media,Public User,https://www.bharian.com.my/sukan/bola/2026/07/1582953/liverpool-sedia-labur-lebih-rm253-juta-ikat-tillman,2026-07-05 13:17:01,"Liverpool sedia labur lebih RM253 juta ikat Tillman. SEATTLE: Pengendali baharu Liverpool, Andoni Iraola nampaknya tidak membuang masa untuk merombak skuadnya apabila kini dilaporkan sedang mengatur langkah besar demi membawa masuk seorang lagi sasaran jangka panjang kelab ke Anfield.",,ms,Seremban,NS-N21,Seremban,,,Other,positive,0.9973022878170013,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-cb185688312af0c7,news,post,Media,Public User,https://www.hmetro.com.my/mutakhir/2026/07/1379701/buah-gelugur-jana-pendapatan-tambahan-kepada-pesara,2026-07-05 14:48:05,"Buah gelugur jana pendapatan tambahan kepada pesara. Jertih: Musim buah gelugur yang bermula dari April hingga Ogos setiap tahun bukan sahaja dinantikan penggemar asam keping, malah turut menjadi sumber rezeki tambahan kepada seorang pesara Majlis Daerah Besut (MDB), yang meneruskan legasi keluarga mengusahakan asam keping.",,ms,Seremban,NS-N21,Seremban,,,DAP Performance,positive,0.9994118630886076,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
NS-8f8f5fcca090b602,news,post,Media,Public User,https://www.hmetro.com.my/mutakhir/2026/07/1379699/bn-mungkin-tidak-kekalkan-kerusi-tradisi-di-prn-negeri-sembilan-tok-mat,2026-07-05 14:44:42,BN mungkin tidak kekalkan kerusi tradisi di PRN Negeri Sembilan - Tok Mat. Seremban: Barisan Nasional (BN) berkemungkinan melakukan perubahan dari segi kedudukan kerusi Dewan Undangan Negeri (DUN) tradisi yang akan ditandingi parti itu pada Pilihan Raya Negeri (PRN) Negeri Sembilan pada 1 Ogos ini.,,ms,Seremban,NS-N21,Seremban,,,Other,positive,0.981071275472641,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
JHR-e8fc272b557933f6,news,post,Media,Public User,https://www.hmetro.com.my/mutakhir/2026/07/1379691/pm-bayangkan-sistem-baru-di-sempadan-johor-singapura-lebih-lancar,2026-07-05 14:27:33,"PM bayangkan sistem baru di sempadan Johor-Singapura lebih lancar. Muar: Perdana Menteri Datuk Seri Anwar Ibrahim berkata, beliau memberi bayangan sistem digital yang bakal dilancarkan pada Januari tahun depan bakal mengurangkan lagi kesesakan di pintu masuk sempadan Johor-Singapura.",,ms,Muar,JHR-N14,Muar,,,Other,negative,0.0040029108524322,neutral,0,0,0,0.0,0,,,,,False,False,False,Medium,Johor,,,,,harakat_issue_20260705,0.0
NS-50b581ac11d39935,news,post,Media,Public User,https://www.hmetro.com.my/global/asia/2026/07/1379682/nyawa-pengarah-hospital-gaza-yang-ditahan-israel-kini-dalam-bahaya,2026-07-05 14:00:50,"Nyawa pengarah hospital Gaza yang ditahan Israel kini dalam bahaya. Ramallah: Sebuah pertubuhan bukan kerajaan (NGO) mendakwa keadaan kesihatan Dr Hussam Abu Safiya, Pengarah Hospital Kamal Adwan di utara Gaza semakin merosot selepas beliau dipindahkan ke Penjara Nitzan di Israel, lapor Agensi Berita dan Maklumat Palestin (WAFA).",,ms,Seremban,NS-N21,Seremban,,,PAS Factor,negative,0.0004903614521026,neutral,0,0,0,0.0,0,,,,,False,False,False,Medium,Negeri Sembilan,,,,,harakat_issue_20260705,0.0
JHR-80a1d7acbd509699,news,post,Media,Public User,https://www.hmetro.com.my/mutakhir/2026/07/1379680/kerajaan-tingkat-sokongan-kepada-aim-pastikan-tiada-rakyat-tercicir-terima,2026-07-05 14:00:38,"Kerajaan tingkat sokongan kepada AIM, pastikan tiada rakyat tercicir terima bantuan - Anwar. Batu Pahat: Kerajaan mengambil keputusan untuk meningkatkan lagi sokongan kepada Amanah Ikhtiar Malaysia (AIM) di seluruh negara bagi memastikan tiada rakyat terutamanya luar bandar tercicir dalam menerima program bantuan.",,ms,Batu Pahat,JHR-N18,Batu Pahat,,,PAS Factor,positive,0.9993960738182068,neutral,0,0,0,0.0,0,,,,,False,False,False,Low,Johor,,,,,harakat_issue_20260705,0.0
JHR-91578f14ee3347a9,news,post,Media,Public User,https://www.utusan.com.my/nasional/2026/07/pertimbang-tawaran-ph-jika-mahu-kerajaan-stabil-mohd-fauzi/?utm_source=rss&utm_medium=rss&utm_campaign=pertimbang-tawaran-ph-jika-mahu-kerajaan-stabil-mohd-fauzi,2026-07-05 08:49:56,"Pertimbang tawaran PH jika mahu kerajaan stabil – Mohd. Fauzi. PETALING JAYA: Rakyat Johor wajar mempertimbangkan tawaran Pakatan Harapan (PH) dalam menentukan kerajaan yang bakal memerintah negeri itu selepas Pilihan Raya Negeri (PRN) Johor pada 11 Julai ini. Pengarah Komunikasi Keadilan Selangor, Dr. Mohd. Fauzi Fadzil berkata, tawaran selain PH dan Barisan Nasional (BN) dilihat tidak relevan kerana gabungan politik lain tidak bertanding di semua ... Read more
The post Pertimbang tawaran PH jika mahu kerajaan stabil &#8211; Mohd. Fauzi appeared first on Utusan Malaysia.",,en,Johor Bahru,JHR-N48,Johor Bahru,,,PAS Factor,negative,0.0005157351493835,neutral,0,0,0,0.0,0,,,,,False,False,False,Medium,Johor,,,,,harakat_issue_20260705,0.0
